종목코드,종목명,지배비율,순차입금,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,부채비율,평균거래량_20d,최근거래일_거래량,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종,컨센_보강,컨센_보강일
005389,현대차3우B,0.9124,1025242.74,1626635.79,1752311.53,1862544.72,1935858.8,2020377.68,2122667.9,151269.01,142395.92,114678.51,113600.16,130562.96,140951.33,6.29,3.94,4.37,5.06,6.29,-19.47,-0.94,14.93,7.96,14.93,4년치 존재,4,,,7.0,191.33,8811.0,5647.0,down,36.9,214000.0,169400.0,down,bear,3479.0,-5689.0,-12031.0,-16552.0,KOSPI,173600,4031,5647,0.6,자동차,False,
002810,삼영무역,0.9555,-3143.9,4768.1,4801.91,4468.68,,,,171.82,183.6,127.62,,,,-6.94,,,,-6.94,-30.49,,,,-30.49,1년치 존재,1,,,11.05,15.57,14392.0,5442.0,up,38.3,23700.0,18750.0,mixed,bear,1355.0,36710.0,-8047.0,-38959.0,KOSPI,21300,3933,5442,0.4,화학,False,
003000,부광약품,1.0,-884.29,1259.28,1600.87,2007.14,,,,-374.97,16.18,141.64,,,,25.38,,,,25.38,775.4,,,,775.4,1년치 존재,1,,,3.0,39.67,577404.0,178294.0,down,44.1,4565.0,3665.0,down,bear,-63100.0,-230320.0,55976.0,-1093326.0,KOSPI,3970,3917,178294,0.3,제약,False,
108320,LX세미콘,1.0,-4406.46,19014.45,18656.22,16390.71,16356.0,16587.0,17090.0,1290.36,1670.77,1088.56,781.0,770.0,950.0,-12.14,-0.21,1.41,3.03,3.03,-34.85,-28.25,-1.41,23.38,23.38,4년치 존재,4,,,5.22,27.21,123180.0,51484.0,up,47.3,42450.0,30700.0,down,bull,3906.0,391817.0,-12776.0,-602863.0,KOSPI,36050,5863,51484,0.4,디스플레이장비및부품,False,
005420,코스모화학,,3543.74,7989.84,7492.81,6641.55,,,,30.06,-20.01,-159.86,,,,-11.36,,,,-11.36,-698.9,,,,-698.9,1년치 존재,1,,,-8.55,107.27,91533.0,75212.0,down,45.1,11710.0,7760.0,mixed,bear,-47956.0,-123462.0,6224.0,44808.0,KOSPI,10150,3898,75212,0.8,화학,False,
317400,자이에스앤디,0.8164,-1450.69,23746.33,15781.73,13875.96,15258.0,19769.33,22901.0,1265.92,23.76,125.06,552.5,968.33,1149.5,-12.08,9.96,29.57,15.84,29.57,426.35,341.79,75.26,18.71,426.35,4년치 존재,4,,,8.04,79.97,1167739.0,749859.0,down,50.5,11570.0,4035.0,mixed,bear,-69854.0,38313.0,507289.0,1593866.0,KOSPI,10050,3898,749859,0.6,건설,False,
271940,일진하이솔루스,1.0,-2379.76,,792.98,815.86,,,,,-95.16,-112.04,,,,2.89,,,,2.89,-17.74,,,,-17.74,1년치 존재,1,,,-0.63,8.22,54732.0,42530.0,down,53.1,11880.0,9190.0,up,bull,29860.0,25199.0,14521.0,-87804.0,KOSPI,11240,4082,42530,0.8,자동차부품,False,
249420,일동제약,1.0,816.88,6007.58,6149.41,5669.34,,,,-539.44,131.19,194.77,,,,-7.81,,,,-7.81,48.46,,,,48.46,1년치 존재,1,,,20.71,124.6,512539.0,136089.0,down,42.1,17780.0,12150.0,mixed,bear,-24389.0,-1317075.0,340.0,-77111.0,KOSPI,13990,4426,136089,0.3,제약,False,
004700,조광피혁,,-520.6,1265.67,902.48,978.8,,,,63.44,72.26,87.9,,,,8.46,,,,8.46,21.64,,,,21.64,1년치 존재,1,,,1.76,15.36,665.0,363.0,up,53.0,68200.0,59100.0,up,bull,105.0,-219.0,87.0,-186.0,KOSPI,66200,4402,363,0.5,"섬유,의류,신발,호화품",False,
001940,KISCO홀딩스,1.0,-7896.36,15418.94,10131.78,8252.61,9220.0,9350.0,9990.0,1492.75,-36.28,-707.47,-170.0,260.0,340.0,-18.55,11.72,1.41,6.84,11.72,-1850.03,75.97,252.94,30.77,252.94,4년치 존재,4,,,-1.93,11.58,9089.0,4395.0,up,50.0,28350.0,24250.0,mixed,bear,-9485.0,-9873.0,-3171.0,40745.0,KOSPI,26650,3778,4395,0.5,철강,False,
003470,유안타증권,1.0,,28550.03,27127.27,34612.73,,,,1291.25,947.53,993.79,,,,27.59,,,,27.59,4.88,,,,4.88,1년치 존재,1,,,10.67,1189.74,253030.0,378005.0,down,40.3,4815.0,3930.0,mixed,bear,-399678.0,-605327.0,46734.0,308188.0,KOSPI,4465,8603,378005,1.5,증권,False,
092790,넥스틸,1.0,693.01,6190.52,5523.65,5509.92,,,,1573.37,632.05,399.42,,,,-0.25,,,,-0.25,-36.81,,,,-36.81,1년치 존재,1,,,1.98,79.29,1179743.0,1088473.0,up,61.3,14600.0,10190.0,up,bull,-14766.0,-217573.0,-16345.0,-10211.0,KOSPI,14130,3674,1088473,0.9,철강,False,
031430,신세계인터내셔날,1.0,2720.61,13543.27,10735.88,11099.69,12818.6,13662.6,14288.5,487.33,72.41,-114.97,565.0,731.4,809.25,3.39,15.49,6.58,4.58,15.49,-258.78,591.43,29.45,10.64,591.43,4년치 존재,4,,,2.47,57.31,54656.0,24204.0,up,44.5,13210.0,10190.0,down,bull,-111387.0,-110959.0,47918.0,-123920.0,KOSPI,10490,3670,24204,0.4,"섬유,의류,신발,호화품",False,
126560,현대퓨처넷,1.0,-3232.02,1636.44,2158.16,2645.15,,,,88.33,69.45,63.09,,,,22.57,,,,22.57,-9.16,,,,-9.16,1년치 존재,1,,,1.27,5.72,78432.0,37690.0,down,58.4,3425.0,2830.0,up,bear,-49601.0,-210606.0,-2385.0,74413.0,KOSPI,3360,3669,37690,0.5,화장품,False,
016590,신대양제지,1.0,-1048.58,6453.6,6585.02,6395.29,,,,585.14,292.84,222.41,,,,-2.88,,,,-2.88,-24.05,,,,-24.05,1년치 존재,1,,,5.42,29.57,8109.0,10930.0,down,42.5,10550.0,9170.0,mixed,bear,-2565.0,-757.0,2801.0,3261.0,KOSPI,9790,3945,10930,1.3,포장재,False,
020000,한섬,1.0,-387.48,15286.41,14852.64,14917.64,16034.0,16840.17,17739.0,1004.83,634.72,521.79,918.67,1043.0,1172.8,0.44,7.48,5.03,5.34,7.48,-17.79,76.06,13.53,12.44,76.06,4년치 존재,4,,,3.92,18.13,133103.0,353277.0,up,77.2,24750.0,15310.0,mixed,bull,-356116.0,-612597.0,415013.0,585185.0,KOSPI,19960,4287,353277,2.7,"섬유,의류,신발,호화품",False,
006220,제주은행,1.0,,3712.11,3797.43,3658.75,,,,26.23,114.22,99.34,,,,-3.65,,,,-3.65,-13.03,,,,-13.03,1년치 존재,1,,,2.29,,430811.0,66570.0,down,43.8,10350.0,8250.0,mixed,bear,-23000.0,-57862.0,-266.0,-24757.0,KOSPI,9620,3636,66570,0.2,은행,False,
003545,대신증권우,1.0,,38545.91,40938.63,50638.9,,,,1613.17,835.93,3014.02,6236.67,3816.67,3960.0,23.69,,,,23.69,260.56,106.92,-38.8,3.76,260.56,4년치 존재,4,,,10.91,834.68,34790.0,15635.0,down,50.7,20950.0,18610.0,mixed,bear,-79676.0,-116304.0,2233.0,15462.0,KOSPI,20350,4962,15635,0.4,증권,False,
003030,세아제강지주,0.9453,20507.16,39133.42,36750.87,37595.75,44341.0,49231.5,53827.5,5909.46,2116.11,2058.26,823.0,3034.0,3620.0,2.3,17.94,11.03,9.34,17.94,-2.73,-60.01,268.65,19.31,268.65,4년치 존재,4,,,-5.76,144.09,15169.0,12736.0,down,53.6,120300.0,96500.0,mixed,bull,-1252.0,12518.0,4645.0,-4399.0,KOSPI,107500,4452,12736,0.8,철강,False,
072710,농심홀딩스,1.0,1696.01,7694.96,7982.73,8588.16,,,,753.1,866.39,811.17,,,,7.58,,,,7.58,-6.37,,,,-6.37,1년치 존재,1,,,10.09,44.65,2394.0,1662.0,down,37.0,95400.0,85700.0,mixed,bear,-543.0,-2310.0,15.0,-588.0,KOSPI,89700,4160,1662,0.7,식품,False,
058650,세아홀딩스,0.8423,20358.81,64192.04,60168.26,66110.86,74867.0,78205.0,80300.5,2007.72,991.86,1754.67,3210.0,3962.0,4074.0,9.88,13.24,4.46,2.68,13.24,76.91,82.94,23.43,2.83,82.94,4년치 존재,4,,,4.55,114.08,801.0,903.0,down,48.8,138200.0,110700.0,mixed,bear,-152.0,537.0,47.0,1523.0,KOSPI,130300,5284,903,1.1,철강,False,
000157,두산2우B,0.504,54570.67,191301.3,181328.74,197841.38,218529.69,252451.83,285187.0,14362.62,10037.59,10627.15,17946.85,25094.92,31331.0,9.11,10.46,15.52,12.97,15.52,5.87,68.88,39.83,24.85,68.88,4년치 존재,4,,,17.75,161.3,324.0,778.0,up,66.1,428000.0,255000.0,up,bull,-534.0,51.0,0.0,0.0,KOSPI,395000,3528,778,2.4,복합기업,False,
002030,아세아,0.6036,4845.88,21158.87,20074.23,18844.65,,,,2403.95,1724.22,1110.3,,,,-6.13,,,,-6.13,-35.61,,,,-35.61,1년치 존재,1,,,2.36,61.33,2372.0,1491.0,down,54.2,226500.0,169900.0,up,bear_cross,-2009.0,-6377.0,1886.0,6580.0,KOSPI,213000,4385,1491,0.6,건축자재,False,
194370,제이에스코퍼레이션,1.0,7780.91,8627.65,11174.99,12882.33,16597.0,18344.0,19658.0,840.42,1212.56,1405.12,1767.0,1886.0,2033.0,15.28,28.84,10.53,7.16,28.84,15.88,25.75,6.73,7.79,25.75,4년치 존재,4,,,15.89,226.25,53480.0,29843.0,up,50.8,14090.0,11120.0,mixed,bear,-31042.0,21653.0,-422.0,-132358.0,KOSPI,12940,3755,29843,0.6,"섬유,의류,신발,호화품",False,
029460,케이씨,0.8698,-2101.88,7270.22,7384.88,7973.44,9368.0,10687.0,11756.0,663.81,279.78,464.63,756.0,973.0,1176.0,7.97,17.49,14.08,10.0,17.49,66.07,62.71,28.7,20.86,66.07,4년치 존재,4,,,6.08,22.07,36344.0,33597.0,up,66.3,44550.0,25500.0,up,bull,25799.0,81085.0,27650.0,39672.0,KOSPI,43500,4794,33597,0.9,반도체와반도체장비,False,
089590,제주항공,0.999,11477.37,17240.09,19357.92,15799.41,19793.67,19708.33,20197.0,1697.92,799.12,-1116.6,200.33,1237.33,1563.0,-18.38,25.28,-0.43,2.48,25.28,-239.73,117.94,517.65,26.32,517.65,4년치 존재,4,,,-38.69,1009.03,247454.0,460238.0,down,52.7,4970.0,4015.0,mixed,bear,-179775.0,174298.0,14719.0,275647.0,KOSPI,4625,3730,460238,1.9,항공사,False,
105630,한세실업,0.9982,5226.53,17087.56,17977.96,19417.77,21196.29,22085.14,22816.67,1682.25,1421.98,834.16,1010.57,1055.86,1193.33,8.01,9.16,4.19,3.31,9.16,-41.34,21.15,4.48,13.02,21.15,4년치 존재,4,,,4.9,133.17,56426.0,39042.0,down,39.2,9970.0,8100.0,down,bear,-53671.0,-79146.0,-31038.0,-49589.0,KOSPI,8700,3480,39042,0.7,"섬유,의류,신발,호화품",False,
100090,SK오션플랜트,0.9968,1803.61,9258.36,6626.16,9653.88,6457.63,7437.5,11730.33,756.04,417.97,595.09,573.88,614.25,1166.33,45.69,-33.11,15.17,57.72,57.72,42.38,-3.56,7.03,89.88,89.88,4년치 존재,4,,,6.16,44.33,1225248.0,345190.0,down,36.3,18350.0,11560.0,down,bear,-415978.0,-1200457.0,-137071.0,-484983.0,KOSPI,11560,7222,345190,0.3,에너지장비및서비스,False,
104700,한국철강,,-3323.8,9050.96,6000.04,4866.05,5490.0,5520.0,5900.0,865.52,18.14,-386.99,-160.0,160.0,210.0,-18.9,12.82,0.55,6.88,12.82,-2233.35,58.66,200.0,31.25,200.0,4년치 존재,4,,,-2.06,14.84,29814.0,13317.0,down,43.5,10120.0,8870.0,mixed,bear,-26151.0,-101086.0,-18916.0,242541.0,KOSPI,9460,3448,13317,0.4,철강,False,
015860,일진홀딩스,0.3927,-5626.04,14718.96,18000.24,22827.24,,,,575.19,725.21,1455.91,,,,26.82,,,,26.82,100.76,,,,100.76,1년치 존재,1,,,-3.99,97.44,78543.0,109502.0,up,57.1,7010.0,4980.0,up,bull,438.0,79690.0,60882.0,101247.0,KOSPI,6960,3435,109502,1.4,전기장비,False,
012030,DB,0.9943,3166.59,4585.84,5874.36,6434.64,,,,370.23,296.27,415.99,,,,9.54,,,,9.54,40.41,,,,40.41,1년치 존재,1,,,14.5,113.01,607506.0,874069.0,up,61.1,1818.0,1311.0,up,bull,-112173.0,-1518122.0,-28736.0,1274189.0,KOSPI,1692,3404,874069,1.4,IT서비스,False,
003350,한국화장품제조,,-575.54,1093.38,1674.69,1846.28,,,,90.25,265.45,328.84,,,,10.25,,,,10.25,23.88,,,,23.88,1년치 존재,1,,,30.62,96.11,2133055.0,857810.0,up,60.7,15710.0,7250.0,up,bear_cross,-28413.0,-235188.0,173296.0,875536.0,KOSPI,14890,3374,857810,0.4,화장품,False,
093050,LF,0.8414,4868.89,19007.26,19562.68,18824.3,,,,573.79,1261.4,1681.11,,,,-3.77,,,,-3.77,33.27,,,,33.27,1년치 존재,1,,,6.93,71.26,19937.0,14189.0,down,40.8,23850.0,21500.0,down,bear,-35484.0,-123667.0,30379.0,95406.0,KOSPI,21500,6287,14189,0.7,"섬유,의류,신발,호화품",False,
005610,삼립,1.0,3036.29,34333.22,34279.2,33704.81,,,,917.34,949.69,387.39,,,,-1.68,,,,-1.68,-59.21,,,,-59.21,1년치 존재,1,,,-1.98,153.63,2629.0,1824.0,down,39.3,42250.0,36700.0,mixed,bear,-1993.0,-1151.0,-2294.0,-2517.0,KOSPI,39100,3374,1824,0.7,식품,False,
183190,아세아시멘트,0.9817,5963.24,12004.55,11103.38,10227.9,10701.33,11606.67,12226.0,1468.87,1407.51,771.34,739.0,1162.67,1425.33,-7.88,4.63,8.46,5.34,8.46,-45.2,-4.19,57.33,22.59,57.33,4년치 존재,4,,,1.06,93.56,52157.0,14012.0,down,52.4,11430.0,8580.0,mixed,bear,-22028.0,-2223.0,5690.0,-23940.0,KOSPI,10510,3781,14012,0.3,건축자재,False,
060980,HL홀딩스,0.9918,8148.21,12855.33,13710.86,13350.36,13630.0,14660.0,15840.0,921.74,904.43,886.9,1230.0,1380.0,1600.0,-2.63,2.09,7.56,8.05,8.05,-1.94,38.69,12.2,15.94,38.69,4년치 존재,4,,,5.1,116.53,10487.0,22025.0,down,43.8,41100.0,36050.0,mixed,bear,-4842.0,-11162.0,-5222.0,-6399.0,KOSPI,39050,3497,22025,2.1,자동차부품,False,
344820,KCC글라스,1.0,3428.08,16800.56,19033.21,19006.06,19835.0,20731.0,21878.0,950.2,571.81,-752.07,4.0,510.0,732.0,-0.14,4.36,4.52,5.53,5.53,-231.52,100.53,12650.0,43.53,12650.0,4년치 존재,4,,,-4.05,78.1,12030.0,14989.0,up,37.6,25850.0,21400.0,mixed,bear,-19825.0,9723.0,1912.0,-45818.0,KOSPI,23500,3753,14989,1.2,건축자재,False,
02826K,삼성물산우B,0.7051,-38038.9,418956.81,421032.38,407422.41,455762.79,492850.0,515467.69,28701.74,29833.97,32927.47,37981.14,44103.21,47918.15,-3.23,11.86,8.14,4.59,11.86,10.37,15.35,16.12,8.65,16.12,4년치 존재,4,,,3.99,44.02,4807.0,5367.0,up,56.7,279500.0,177000.0,mixed,bear,-5017.0,799.0,5219.0,10103.0,KOSPI,237500,3486,5367,1.1,복합기업,False,
002310,아세아제지,1.0,-635.58,9083.34,8910.65,8551.26,,,,875.83,265.66,272.16,,,,-4.03,,,,-4.03,2.45,,,,2.45,1년치 존재,1,,,3.21,23.39,66324.0,50657.0,down,47.0,8980.0,6990.0,mixed,bear,28359.0,-12406.0,-19546.0,21404.0,KOSPI,8290,3270,50657,0.8,포장재,False,
005945,NH투자증권우,0.9664,,103712.19,100341.54,136989.24,338079.33,290477.33,297504.0,7257.57,9010.69,14205.8,23130.94,20109.13,20493.21,36.52,146.79,-14.08,2.42,146.79,57.65,62.83,-13.06,1.91,62.83,4년치 존재,4,,,16.12,955.37,37125.0,29080.0,down,43.7,25900.0,22550.0,down,bull_cross,-15918.0,-75965.0,229.0,-8572.0,KOSPI,23050,4350,29080,0.8,증권,False,
015360,INVENI,1.0,2038.45,11421.29,11603.52,13275.99,,,,131.84,242.7,1117.15,,,,14.41,,,,14.41,360.3,,,,360.3,1년치 존재,1,,,12.47,102.64,14042.0,5218.0,down,54.7,14840.0,13570.0,up,bull,-1142.0,-11600.0,11837.0,24474.0,KOSPI,14510,3954,5218,0.4,가스유틸리티,False,
453340,현대그린푸드,0.9947,-1200.06,18269.98,22704.2,23296.23,25087.5,26724.0,28165.0,648.42,966.76,1067.95,1372.5,1498.5,1630.0,2.61,7.69,6.52,5.39,7.69,10.47,28.52,9.18,8.78,28.52,4년치 존재,4,,,12.46,41.13,34437.0,23185.0,up,51.7,19550.0,16560.0,up,bull,-12137.0,-65909.0,8655.0,27547.0,KOSPI,18870,6127,23185,0.7,식품,False,
009290,광동제약,0.9831,1232.25,15144.54,16407.19,16595.12,,,,420.7,300.97,310.46,,,,1.15,,,,1.15,3.15,,,,3.15,1년치 존재,1,,,3.58,85.87,110975.0,188084.0,down,54.6,6720.0,5620.0,up,bull_cross,-105873.0,-131074.0,8024.0,8075.0,KOSPI,6430,3202,188084,1.7,제약,False,
096760,JW홀딩스,0.5066,2581.64,9280.72,8877.1,9695.65,,,,1448.99,1465.23,1678.99,,,,9.22,,,,9.22,14.59,,,,14.59,1년치 존재,1,,,32.69,97.55,78166.0,56827.0,up,64.8,4385.0,3590.0,up,bull,45819.0,49049.0,-17229.0,-15770.0,KOSPI,4325,3197,56827,0.7,제약,False,
008730,율촌화학,1.0,2884.98,4144.91,4570.78,4853.83,5376.0,6481.0,,-162.0,-183.55,85.14,131.0,454.0,,6.19,10.76,20.55,,20.55,146.39,53.86,246.56,,246.56,3년치 존재,3,,,1.71,140.65,56452.0,54672.0,down,41.1,16870.0,11950.0,mixed,bear,-33543.0,-60568.0,8518.0,25576.0,KOSPI,14620,3626,54672,1.0,포장재,True,2026-09-10
009160,SIMPAC,0.9209,2911.42,6094.5,8160.42,11790.41,,,,175.02,195.82,459.56,,,,44.48,,,,44.48,134.68,,,,134.68,1년치 존재,1,,,3.88,105.47,62382.0,44553.0,up,47.6,5440.0,3970.0,mixed,bear,9188.0,-70041.0,323.0,35132.0,KOSPI,4790,3131,44553,0.7,비철금속,False,
000430,대원강업,0.792,2263.31,11067.57,13675.85,15990.72,,,,591.72,225.65,470.07,,,,16.93,,,,16.93,108.32,,,,108.32,1년치 존재,1,,,12.53,94.88,133610.0,104021.0,up,71.9,5060.0,3210.0,up,bull,-35216.0,60607.0,-3718.0,-4496.0,KOSPI,5050,3131,104021,0.8,자동차부품,False,
217590,티엠씨,1.0,303.51,3722.55,3756.76,3408.85,3840.0,4070.0,,119.85,108.66,64.29,120.0,170.0,,-9.26,12.65,5.99,,12.65,-40.83,86.65,41.67,,86.65,3년치 존재,3,,,1.97,103.12,1735099.0,1097073.0,up,65.4,14930.0,9230.0,mixed,bull,308765.0,-166783.0,111388.0,29983.0,KOSPI,14650,3530,1097073,0.6,조선,True,2026-08-28
092230,KPX홀딩스,0.6795,-6678.85,12070.1,12239.42,11637.26,,,,653.75,511.33,429.64,,,,-4.92,,,,-4.92,-15.98,,,,-15.98,1년치 존재,1,,,25.57,35.75,2959.0,2791.0,up,50.3,104300.0,79000.0,mixed,bear,42.0,-676.0,278.0,-955.0,KOSPI,96300,4068,2791,0.9,화학,False,
381970,케이카,,2172.61,20475.66,23015.3,24388.39,24837.0,26178.0,27317.0,590.13,681.09,759.74,778.0,843.0,903.0,5.97,1.84,5.4,4.35,5.97,11.55,2.4,8.35,7.12,11.55,4년치 존재,4,,,3.76,179.83,71405.0,27057.0,down,41.2,8590.0,6100.0,mixed,bull,-49632.0,-90698.0,25548.0,241526.0,KOSPI,6360,3105,27057,0.4,자동차,True,2026-08-31
001200,유진투자증권,1.0,,16476.63,16526.0,16940.75,,,,270.39,583.38,844.41,,,,2.51,,,,2.51,44.74,,,,44.74,1년치 존재,1,,,12.46,1137.05,427295.0,350291.0,down,43.8,4550.0,3705.0,mixed,bear,-199013.0,281957.0,23192.0,-1119834.0,KOSPI,4180,4049,350291,0.8,증권,False,
126720,수산인더스트리,1.0,-1802.89,3247.4,3167.91,3376.55,3523.0,3702.0,,502.31,435.0,430.79,494.0,555.0,,6.59,4.34,5.08,,6.59,-0.97,14.67,12.35,,14.67,3년치 존재,3,,,13.74,23.01,25376.0,17400.0,down,48.3,23250.0,19630.0,mixed,bear,-15895.0,7309.0,-6457.0,-38507.0,KOSPI,21600,3086,17400,0.7,에너지장비및서비스,True,2026-08-27
123890,한국자산신탁,1.0,,2590.72,2264.48,2042.88,2485.0,2450.0,2660.0,1167.06,517.65,342.27,715.0,1015.0,1240.0,-9.79,21.64,-1.41,8.57,21.64,-33.88,108.9,41.96,22.17,108.9,4년치 존재,4,,,5.67,,179510.0,157156.0,down,42.1,2640.0,2140.0,mixed,bear,160754.0,659494.0,-316426.0,-600797.0,KOSPI,2435,2980,157156,0.9,부동산,False,
108670,LX하우시스,1.0,4705.06,35258.07,35720.36,31786.89,34169.25,34629.5,35979.75,1098.22,974.65,130.6,1385.75,1240.0,1393.5,-11.01,7.49,1.35,3.9,7.49,-86.6,961.06,-10.52,12.38,961.06,4년치 존재,4,,,4.09,160.85,19690.0,12423.0,up,43.0,35800.0,31050.0,mixed,bear,-16720.0,-17902.0,4330.0,45588.0,KOSPI,33150,2973,12423,0.6,건축자재,False,
130660,한전산업,1.0,63.51,3632.61,3675.27,3945.48,,,,260.38,161.44,65.75,,,,7.35,,,,7.35,-59.27,,,,-59.27,1년치 존재,1,,,4.26,117.04,1142654.0,727079.0,up,56.2,13570.0,9200.0,up,bear,-68482.0,-913063.0,13753.0,14092.0,KOSPI,13040,4251,727079,0.6,전기유틸리티,False,
105840,우진,0.788,-57.61,1290.59,1407.27,1503.79,1584.0,1691.0,1810.0,153.65,161.05,141.78,203.0,212.0,270.0,6.86,5.33,6.76,7.04,7.04,-11.97,43.18,4.43,27.36,43.18,4년치 존재,4,,,6.04,26.13,454430.0,491890.0,down,51.7,17580.0,11090.0,up,bull,-128328.0,-1072518.0,41976.0,483649.0,KOSPI,14570,2943,491890,1.1,기계,True,2026-08-19
018250,애경산업,1.0,-1091.17,6688.67,6790.77,6545.28,,,,619.38,468.25,211.46,,,,-3.62,,,,-3.62,-54.84,,,,-54.84,1년치 존재,1,,,4.26,29.29,52536.0,7841.0,down,38.1,12250.0,10760.0,mixed,bear,-11011.0,-83148.0,-10226.0,-13714.0,KOSPI,11120,2937,7841,0.1,화장품,False,
005690,파미셀,,-401.4,562.27,648.51,1140.62,1605.0,2219.0,3420.0,12.96,46.56,343.04,572.0,817.0,1540.0,75.88,40.71,38.26,54.12,75.88,636.77,66.74,42.83,88.49,636.77,4년치 존재,4,,,38.03,28.45,1438068.0,2136135.0,up,65.4,13610.0,8760.0,mixed,bull,202577.0,221790.0,392486.0,670968.0,KOSPI,12650,7591,2136135,1.5,화학,True,2026-09-10
001750,한양증권,,,9990.32,8333.09,9090.22,,,,462.95,544.49,753.11,,,,9.09,,,,9.09,38.31,,,,38.31,1년치 존재,1,,,9.91,962.34,7101.0,9180.0,up,46.5,21000.0,18660.0,down,bear,-15692.0,-29115.0,-26.0,88.0,KOSPI,19320,2919,9180,1.3,증권,False,
452260,한화갤러리아,1.0,5115.03,4344.95,5383.14,5751.66,,,,98.21,33.9,94.14,,,,6.85,,,,6.85,177.7,,,,177.7,1년치 존재,1,,,0.41,144.61,2093930.0,1071061.0,down,69.4,2700.0,1669.0,up,bull,-231735.0,-1935066.0,24597.0,84465.0,KOSPI,2680,5195,1071061,0.5,백화점과일반상점,False,
001230,동국홀딩스,0.7758,1121.2,18411.14,19994.26,19852.65,22750.0,23270.0,23980.0,600.63,580.03,394.57,380.0,470.0,510.0,-0.71,14.59,2.29,3.05,14.59,-31.97,-3.69,23.68,8.51,23.68,4년치 존재,4,,,6.33,45.85,756867.0,448547.0,up,62.4,2190.0,1622.0,up,bull,173127.0,373040.0,67208.0,74533.0,KOSPI,2130,3312,448547,0.6,철강,True,2026-08-28
383800,LX홀딩스,1.0,2009.41,1181.16,1945.05,1903.59,1580.0,1685.0,1775.0,731.76,1560.17,1333.98,1840.0,1935.0,2075.0,-2.13,-17.0,6.65,5.34,6.65,-14.5,37.93,5.16,7.24,37.93,4년치 존재,4,,,5.7,17.1,63215.0,70066.0,up,51.9,8310.0,7340.0,mixed,bear,-73584.0,-51611.0,12277.0,-14700.0,KOSPI,8090,6171,70066,1.1,무역회사와판매업체,False,
005720,넥센,0.5127,12586.84,30360.62,32143.04,35865.18,,,,2210.38,2096.64,2042.1,,,,11.58,,,,11.58,-2.6,,,,-2.6,1년치 존재,1,,,8.36,114.9,16155.0,22383.0,down,31.9,6280.0,5550.0,down,bear,-19953.0,-42742.0,-1658.0,8504.0,KOSPI,5550,2916,22383,1.4,자동차부품,False,
039130,하나투어,0.7754,-1279.94,4116.12,6166.07,5869.03,5912.5,6445.75,6834.75,340.48,509.19,576.27,500.25,640.5,712.25,-4.82,0.74,9.02,6.03,9.02,13.17,-13.19,28.04,11.2,28.04,4년치 존재,4,,,26.11,256.37,34180.0,21967.0,down,38.2,34350.0,29050.0,mixed,bear,-45320.0,-68809.0,-32749.0,18048.0,KOSPI,30550,4732,21967,0.6,"호텔,레스토랑,레저",False,
010580,에스엠벡셀,,-56.85,2027.21,1725.48,1502.71,,,,94.83,52.17,15.74,,,,-12.91,,,,-12.91,-69.83,,,,-69.83,1년치 존재,1,,,-1.21,43.8,5047247.0,1894931.0,up,68.6,2790.0,1349.0,up,bull,20668.0,-315521.0,15888.0,-19861.0,KOSPI,2695,2998,1894931,0.4,자동차부품,False,
001390,KG케미칼,0.2855,14328.88,89330.57,88631.42,91016.47,,,,4425.84,3188.02,3056.79,,,,2.69,,,,2.69,-4.12,,,,-4.12,1년치 존재,1,,,9.14,127.04,96123.0,83887.0,down,40.9,4805.0,3825.0,mixed,bear,-31936.0,105599.0,-34053.0,-93917.0,KOSPI,4240,2816,83887,0.9,자동차,False,
011760,현대코퍼레이션,0.9992,8648.6,65804.48,69956.63,75542.86,96652.5,94450.0,93896.75,993.31,1335.29,1401.31,2058.0,1965.25,2013.75,7.99,27.94,-2.28,-0.59,27.94,4.94,46.86,-4.51,2.47,46.86,4년치 존재,4,,,13.9,319.57,27891.0,25361.0,down,50.3,27750.0,21750.0,up,bear,-4804.0,-2499.0,1713.0,14784.0,KOSPI,26150,3459,25361,0.9,무역회사와판매업체,False,
000070,삼양홀딩스,0.3159,11119.41,32108.53,34150.11,33482.87,,,,948.03,1080.28,1087.66,,,,-1.95,,,,-1.95,0.68,,,,0.68,1년치 존재,1,,,-9.61,115.73,5830.0,5804.0,down,40.4,61700.0,54200.0,mixed,bear,-9426.0,-11362.0,1742.0,12539.0,KOSPI,58500,4541,5804,1.0,화학,False,
